Customer ID,Customer Name,Email,Phone Number,Address Line 1,City,Country,Postcode,Loyalty Card
CUST-97080-SA,Michael Bates,mbates2630@hotmail.com,16303588499,1031 Joanna Ranch,Bradleyshire,United States,9172,Yes
CUST-19913-AF,Holly Ramos,hramos75@hotmail.com,27793638900,8238 Reyes Square Suite 635,Summerstown,South Africa,41828,Yes
CUST-82781-AS,Steven Irwin,sirwin2155@yahoo.com,27678895355,18315 Hayes Trafficway Suite 975,Alanmouth,South Africa,91395,Yes
CUST-15397-SA,Johnny Thomas,jthomas60@hotmail.com,4916480983864,9894 Barry Trace,East Alex,Germany,9383,No
CUST-24575-EU,Kenneth Lambert,klambert0334@yahoo.com,15862196291,299 Erin Hills,Aaronberg,United States,23856,Yes
CUST-95974-AS,Kevin Schaefer,kschaefer03@yahoo.com,17805950635,1484 Shelia Estates,West Morgan,United States,56770,No
CUST-92104-US,Donna Flores,dflores353@gmail.com,14497914557,241 Wayne Shore Suite 514,Mikemouth,United States,52468,Yes
CUST-67974-US,William Ramirez,047206790@gmail.com,5560921505727,798 Townsend Prairie Apt. 029,Lake Courtney,Brazil,14607,Yes
CUST-11331-AF,Nicholas Martin,nmartin44@hotmail.com,5581963409798,6917 Cheryl Junctions,Schneidertown,Brazil,4805,No
CUST-79177-AS,Kyle Salas,ksalas185@gmail.com,491667777865,64190 Smith Well,Wandaton,Germany,63806,Yes
CUST-62229-AF,Donna Johnson,djohnson062@gmail.com,19753879192,039 Joshua Canyon,North Gregory,United States,94379,Yes
CUST-70196-EU,Michelle Huffman,mhuffman0445@hotmail.com,18396052479,421 Maurice Expressway,Port Jamesshire,United States,15098,No
CUST-96629-US,Vanessa Ford,vford320@hotmail.com,27815846133,141 Torres Cliffs,Davidfurt,South Africa,79620,Yes
CUST-44768-AF,Kelly Fritz,kfritz592@gmail.com,27780906156,031 Sarah Trace Apt. 405,Davidchester,South Africa,6420,No
CUST-27680-EU,Gina Stephenson,gstephenson055@hotmail.com,4917593492053,562 Medina Keys,Denisestad,Germany,94558,No
CUST-74927-US,Heather Gray,3055274@gmail.com,17055143919,93471 Joseph Mount Suite 858,South Veronicabury,United States,78813,Yes
CUST-70318-AF,Brittany Hodge,49298087@yahoo.com,491598518784,0545 Stacey Light,Dicksonland,Germany,13982,No
CUST-96617-AF,Joshua Wood,jwood95@gmail.com,27881529520,8734 Travis Spur,South Eric,South Africa,54851,No
CUST-76825-AS,Gina George,ggeorge541@gmail.com,27611348713,9526 Higgins Overpass,Smithhaven,South Africa,57775,Yes
CUST-26783-SA,Mark Gilmore,521887943@yahoo.com,5595986723106,8286 Williamson Track,South Erin,Brazil,97591,Yes
CUST-95196-US,Todd Edwards,93987343@hotmail.com,491520111398,594 Christopher Parkways,New Maria,Germany,95891,Yes
CUST-47445-EU,Lisa Duran,lduran773@yahoo.com,491639572241,3702 Miller Ports Suite 594,Port Jessica,Germany,85231,No
CUST-44236-AF,Jessica Grant,jgrant530@yahoo.com,14806902711,589 Suarez Course Suite 663,Fredland,United States,65941,Yes
CUST-45739-AF,Rachel Novak,48860692@hotmail.com,17562337327,92522 Jenna Radial Suite 318,South Michael,United States,65731,No
CUST-85585-SA,Jesse Tran,544369046@hotmail.com,5557971567989,697 Dennis Key Suite 532,Tiffanyville,Brazil,12010,Yes
CUST-54701-EU,Vanessa Weaver,65084140@yahoo.com,819094413618,5592 Clark Knoll,Christopherton,Japan,40694,Yes
CUST-74687-EU,Alan Franklin,afranklin258@gmail.com,817045922136,30081 Brittany Loaf Apt. 033,Terrymouth,Japan,9837,Yes
CUST-82140-US,Jennifer Jones,jjones164@gmail.com,819013465111,587 Turner Summit,Contreraschester,Japan,64388,No
CUST-68937-US,Cody Jones,cjones25@yahoo.com,491745144422,1770 David Creek,New Daniel,Germany,25761,No
CUST-77277-SA,Thomas Chapman,tchapman1303@hotmail.com,4917666372926,0836 Lawson Course Apt. 147,South Jennifer,Germany,97405,No
CUST-87833-EU,Jessica Watkins,jwatkins39@yahoo.com,27724421568,99353 Andrea Place,Matthewston,South Africa,48066,Yes
CUST-48422-AF,Kevin George,kgeorge8005@yahoo.com,491555268591,68052 Nathan Meadow Suite 257,Jamesshire,Germany,91133,Yes
CUST-15522-EU,Gregory Weaver,gweaver397@hotmail.com,4916289698349,162 Wanda Fields,Jasonbury,Germany,88595,Yes
CUST-77894-SA,Douglas Mitchell,dmitchell86@yahoo.com,4917111818978,63550 Michele Falls,Perkinsfurt,Germany,63425,Yes
CUST-46478-US,Donald Farley,dfarley076@gmail.com,5594961180776,0232 Richard Corner Apt. 327,Darrenville,Brazil,99922,Yes
CUST-51658-SA,Mark Greer,mgreer608@yahoo.com,4917642632114,97706 Espinoza Station,Port Richardborough,Germany,26779,Yes
CUST-58605-SA,Mrs. Amy Campbell,mcampbell293@gmail.com,14595226606,82835 Hall Field,New Oscarchester,United States,82755,Yes
CUST-22527-US,Timothy Hopkins,36156450@hotmail.com,16093529297,150 Richard Station,Turnerport,United States,43575,No
CUST-41707-EU,Charles Moore,cmoore367@hotmail.com,27821740608,7579 Morris Haven,Lake Elizabethshire,South Africa,42203,Yes
CUST-55123-SA,Taylor Lopez,tlopez290@gmail.com,5596905795933,940 Saunders Pass,Pearsonstad,Brazil,64986,Yes
CUST-13768-US,Timothy Floyd,54978653@gmail.com,16764317069,1527 Robert Port Suite 843,Alanshire,United States,73732,No
CUST-71096-AF,Angel Martinez,amartinez9443@hotmail.com,5599932365860,51608 Richardson Dale,West Johnshire,Brazil,61388,Yes
CUST-33972-US,John Johnson,jjohnson6411@yahoo.com,5567912423685,907 Shannon Alley Apt. 406,Cisnerosmouth,Brazil,74152,Yes
CUST-34841-SA,Cristina Williams,cwilliams79@hotmail.com,27822201272,77318 Garcia Lakes Suite 520,New Michellefort,South Africa,40036,No
CUST-47135-AS,Kathleen Price,294862920@yahoo.com,491553554136,025 Lauren Streets,Brightstad,Germany,84052,No
CUST-70964-AS,Molly Nguyen,mnguyen464@yahoo.com,5529916417712,7297 Silva Extension Suite 631,Madelinehaven,Brazil,14894,Yes
CUST-51622-SA,Michael King,mking60@hotmail.com,27771767264,5462 Rodriguez Plains Apt. 101,Lindaside,South Africa,46115,No
CUST-64436-AF,Ryan Ho,873709484@hotmail.com,27832499623,0085 Jean Squares,Lake Teresaport,South Africa,26168,Yes
CUST-38432-SA,Kim Baker,kbaker8939@yahoo.com,27891245399,7634 Teresa Islands,Tiffanymouth,South Africa,77558,No
CUST-57775-SA,Jennifer Stone,jstone122@yahoo.com,12758307936,3981 Jeffrey Prairie Apt. 037,Perezfort,United States,16600,Yes
CUST-76066-AS,Cory Merritt,cmerritt247@gmail.com,491775766677,989 Porter Pines Apt. 623,East Jeanetteville,Germany,76670,No
CUST-77113-AS,Claire Cooper,ccooper35@yahoo.com,19764087218,697 Jessica Manors Apt. 898,Elizabethbury,United States,44661,Yes
CUST-89143-SA,Jesus Rodriguez,jrodriguez006@gmail.com,819074232152,6401 Summers Skyway,Lake Lorihaven,Japan,52684,Yes
CUST-12276-EU,Tony Kelly,tkelly414@gmail.com,491792624414,5806 Mclean Harbor,Philipchester,Germany,65166,Yes
CUST-71730-SA,Patrick Little,plittle09@hotmail.com,5584964127672,91895 Brittany Unions Apt. 176,Adamsfurt,Brazil,70453,No
CUST-43705-EU,Richard French,rfrench5856@gmail.com,27779328594,70418 Caroline Village Suite 233,Smithborough,South Africa,58235,No
CUST-77301-EU,Jennifer Kelly,jkelly02@gmail.com,819055551694,527 Cooper Alley,Harrisview,Japan,96530,Yes
CUST-23162-SA,Patrick Parrish,pparrish69@gmail.com,491792281498,8808 Maria Greens,Ramirezville,Germany,68288,Yes
CUST-88583-SA,Laurie Bryant,908744751@hotmail.com,18714123383,04026 Brandon Isle Apt. 831,Theresaburgh,United States,63404,No
CUST-69764-EU,George Brown,gbrown06@hotmail.com,27677992211,9707 Stacie Light,Lake Rebekahshire,South Africa,55956,No
CUST-43655-US,Andrew Davis,adavis64@gmail.com,12082444951,890 Barbara Plaza,South Melanie,United States,7125,No
CUST-60004-AS,David Kent,dkent944@hotmail.com,491508488458,31663 Dyer Estates Suite 376,West Jamesberg,Germany,58245,No
CUST-72247-EU,Timothy Cox,50502139@gmail.com,491637176168,8723 Smith Forge Suite 895,Jamesside,Germany,51262,No
CUST-75481-AF,Brandon White,bwhite3327@gmail.com,819084935429,15425 Michele Highway Suite 765,Jasonborough,Japan,55392,No
CUST-17129-EU,Karina Coleman,kcoleman90@gmail.com,5538913836903,997 Richards Overpass Apt. 029,West Sandraside,Brazil,85871,Yes
CUST-96845-US,Michael Wright,mwright1940@hotmail.com,14092518593,189 Jensen Forge Suite 932,Port Joshuaport,United States,87455,Yes
CUST-57832-AF,Ryan Brown,rbrown756@hotmail.com,817003753113,58193 Howard Highway,Anthonyborough,Japan,28016,Yes
CUST-84476-US,James Valentine,jvalentine07@gmail.com,27704676836,485 Michael Course,Rogermouth,South Africa,22502,No
CUST-16757-SA,Christopher Hawkins,chawkins78@yahoo.com,5534958173843,642 Lawrence Path,Julieville,Brazil,77743,No
CUST-22245-EU,Samantha Gutierrez,sgutierrez153@yahoo.com,817054081413,6579 Martin Shore,Natalieburgh,Japan,73828,Yes
CUST-22671-AS,Megan Stark,mstark2784@hotmail.com,17034021342,67963 Lester Plaza Apt. 184,Lake Virginia,United States,37130,Yes
CUST-72343-AF,Samuel Morris,smorris39@gmail.com,491546673830,44377 Sarah Viaduct Apt. 984,Benjaminfort,Germany,95215,No
CUST-34840-AS,Cassandra Sanchez,csanchez27@hotmail.com,27843002714,78459 Ashley Ranch Apt. 429,West Danny,South Africa,34999,Yes
CUST-38504-US,Nicholas Mcknight,nmcknight1116@yahoo.com,18802425856,7254 Joseph Courts Apt. 202,Paulmouth,United States,51290,Yes
CUST-73479-AF,Leslie Sanchez,lsanchez740@gmail.com,5589934385541,798 Corey Turnpike Apt. 890,West Kathleen,Brazil,97217,No
CUST-78910-US,Jonathan Douglas,jdouglas0694@gmail.com,5565900184027,137 Bond Fort Suite 129,South Stacy,Brazil,73260,Yes
CUST-65691-SA,Christopher Howell,chowell01@gmail.com,491669134763,2740 Maria Drives,Jessicaland,Germany,90397,Yes
CUST-64967-AF,Donna Pruitt,dpruitt746@gmail.com,491758071402,555 Charles Common,East Alicia,Germany,27406,No
CUST-80704-AS,Alexis Murphy,amurphy602@gmail.com,27754304238,05539 Jeffrey Locks,Sharonberg,South Africa,70698,No
CUST-73767-EU,Joshua Jones,jjones0256@yahoo.com,27824931640,300 Craig Knolls,Snydershire,South Africa,78570,No
CUST-96111-EU,Austin Butler,abutler20@yahoo.com,491574566301,28821 Harold Harbor Apt. 170,East Hunter,Germany,20286,No
CUST-49292-SA,Edward Forbes,eforbes180@yahoo.com,491741158728,09005 Diaz Run,East Kylemouth,Germany,36479,Yes
CUST-86713-SA,Tyler Weber,tweber686@yahoo.com,5529976716180,1797 Amy Heights Suite 952,West Douglasshire,Brazil,99247,Yes
CUST-76265-EU,Brent Bowers,bbowers9285@gmail.com,4915308705921,091 Nicole Place,New Melissa,Germany,2540,No
CUST-93521-AF,Brian Cole,bcole69@hotmail.com,819032366684,871 Cynthia Way,Robertland,Japan,39021,No
CUST-92504-AS,Alan Hancock,ahancock5779@hotmail.com,16046189104,46087 Garcia Trafficway Suite 897,Jamesfurt,United States,17654,No
CUST-62323-US,Mary Owens,7295608@yahoo.com,4917007341704,457 Bradley Crest,East Justinville,Germany,88187,Yes
CUST-31311-US,Tiffany Preston,tpreston1302@hotmail.com,27800978314,96162 Stephanie Spur,New Frank,South Africa,1967,Yes
CUST-66634-US,Maria Rogers,mrogers0742@yahoo.com,819067423780,99381 Estes Prairie,New Sandraview,Japan,71789,Yes
CUST-19949-EU,Dr. Michael Fox,dfox85@yahoo.com,27763056627,819 Brewer Center,Nelsonton,South Africa,4472,No
CUST-53268-US,James Hunt,jhunt57@hotmail.com,819077468775,2219 Hill Isle Apt. 678,East William,Japan,16646,No
CUST-84052-SA,Bryan Murphy,bmurphy7598@gmail.com,4917192301868,1080 Daniel Oval,Matthewland,Germany,9700,Yes
CUST-14105-AF,Robert Franklin,rfranklin04@yahoo.com,12667996459,46045 Eric Plains Suite 273,West Carlosfort,United States,63155,Yes
CUST-86524-US,Louis Myers,lmyers09@hotmail.com,27695234996,133 Brandy Mountain Suite 494,Christopherport,South Africa,57984,No
CUST-15084-US,Amanda Bishop,abishop07@gmail.com,819076450854,2352 Nicholas Ramp,North Seanport,Japan,43716,No
CUST-66967-SA,Christopher Rush,200209945@yahoo.com,5535948643428,480 Emma Circles Suite 951,Lake Rebecca,Brazil,53963,No
CUST-89456-AF,Jordan Mosley,jmosley2095@hotmail.com,4916100451898,7177 Carter Brooks,Daviston,Germany,22164,No
CUST-10161-AS,Tyler Pacheco,2724491@gmail.com,14188473670,794 Hood Drive Apt. 218,New Samuelburgh,United States,71823,No
CUST-99688-SA,Kevin Thomas,19110697@yahoo.com,4917587759285,76655 Lawson Loaf,Rachelville,Germany,64052,No
CUST-98273-AS,Meghan King,mking7407@gmail.com,5521906047808,5752 Cox Trail Apt. 987,Lake Todd,Brazil,83236,No
CUST-16510-SA,Sheila Cordova,scordova707@hotmail.com,17705474568,7025 Terri Plaza Suite 228,Skinnerborough,United States,85992,No
CUST-82800-AF,Lynn Johnson,ljohnson06@yahoo.com,5532975794323,240 Stevenson Causeway,North Michael,Brazil,14172,Yes
CUST-44595-EU,Kimberly Frye,64950701@hotmail.com,4915290745498,380 Richmond Course,Lake Jennifer,Germany,9394,Yes
CUST-74059-EU,Shirley Palmer,spalmer6151@yahoo.com,819085984583,60817 Dennis Road,Hannahshire,Japan,44857,Yes
CUST-42374-SA,Zachary Pitts,zpitts65@gmail.com,491567151282,6570 Nunez Circle,North Ashley,Germany,71261,No
CUST-44899-SA,William Decker,wdecker1086@yahoo.com,4917489184785,415 Dean Street Apt. 950,East Kathleen,Germany,89548,Yes
CUST-88879-AS,Vanessa Cummings,vcummings9763@gmail.com,4917676478960,8537 Jackson Stream Suite 980,Patrickbury,Germany,99625,Yes
CUST-56901-AF,John Webb,jwebb34@hotmail.com,27640895276,0297 Lindsey Green,West Kelly,South Africa,13601,Yes
CUST-95006-US,Bryan Whitney,bwhitney98@hotmail.com,5561978671295,98413 Karina Bypass,Wrightport,Brazil,69578,No
CUST-57658-AS,Carol Tucker,ctucker74@gmail.com,5520993060314,7610 Townsend Brook,West Amberhaven,Brazil,73395,No
CUST-41220-EU,Samantha Davidson,sdavidson3639@yahoo.com,27770379070,74215 Steven Lodge,West Karenbury,South Africa,9700,Yes
CUST-66000-US,Eric Perez,eperez497@gmail.com,818090275545,912 Kimberly Glen Suite 727,Lake Harry,Japan,38912,Yes
CUST-58518-US,Tonya Tyler,ttyler6016@hotmail.com,4916593824642,30392 Julie Light,Port Thomasstad,Germany,30362,No
CUST-18458-SA,Gregory Shaw,gshaw03@yahoo.com,819063220889,421 Cynthia Greens,Port Willieport,Japan,8604,Yes
CUST-99000-AS,Richard Sheppard,rsheppard388@gmail.com,27655780401,91927 Key Walk Suite 662,Amandafort,South Africa,39885,Yes
CUST-15606-AF,Sandra Walsh,swalsh86@yahoo.com,5547925070663,923 Garcia Skyway,Clementsbury,Brazil,97609,No
CUST-68983-EU,Anne Luna,aluna7826@gmail.com,491595684235,194 Saunders Passage Apt. 470,East Michaelfort,Germany,39091,No
CUST-38829-AS,Melissa Mclean,113280887@yahoo.com,13078769987,5076 Justin Passage,South Jessicashire,United States,1863,No
CUST-55439-AF,Lucas Jones,ljones414@gmail.com,19855925134,77020 Yates Spurs Apt. 288,Nicolehaven,United States,18836,No
CUST-53438-AS,Sydney Campbell,scampbell9977@gmail.com,818053777930,97476 Bray Course,Whitefort,Japan,16431,No
CUST-33563-US,Nicole Perry,nperry246@yahoo.com,5588997185543,9124 Benson Highway Apt. 210,South Jacobbury,Brazil,44138,No
CUST-15235-AS,Miranda Schmidt,mschmidt859@gmail.com,14445463305,7955 Adrian Road Suite 629,East Zacharyborough,United States,23236,No
CUST-43229-AS,Chris Black,cblack18@gmail.com,819052723584,1604 Susan Common,New Alyssastad,Japan,31986,No
CUST-51940-US,Nicholas Brown,nbrown90@yahoo.com,27867457874,852 Katherine Field Suite 512,Robintown,South Africa,50942,No
CUST-37851-EU,Christine Gray,cgray8548@gmail.com,818026229433,53929 Mcbride Overpass,Fordmouth,Japan,66885,No
CUST-40857-EU,Glenn Sosa,gsosa2773@hotmail.com,819051695793,209 Walker Club Apt. 153,Kristinport,Japan,26790,No
CUST-14155-AS,Matthew Hicks,mhicks5346@gmail.com,819060435768,849 Hawkins Course Apt. 847,South Stephaniebury,Japan,2079,No
CUST-19289-US,Karl Hays,khays5199@hotmail.com,4917244235136,6283 Brandy Streets,New Rebeccabury,Germany,57751,Yes
CUST-48679-US,Kelly Bradley,6552965@yahoo.com,817054060034,845 Matthew Crest,Nicholasmouth,Japan,21873,No
CUST-49164-SA,Todd Beltran,tbeltran279@yahoo.com,819064876639,6526 Dawn Dam Suite 232,North Timothy,Japan,7593,Yes
CUST-49671-SA,Beth Winters,bwinters30@hotmail.com,4917909260059,163 Lee Drives,Lake Debra,Germany,92561,Yes
CUST-21277-US,Robert Robertson,rrobertson63@hotmail.com,491562451455,533 Vicki Valleys Suite 872,East Tanyabury,Germany,47688,Yes
CUST-94992-SA,Karen Edwards,kedwards1935@yahoo.com,27734127881,06963 Danielle Falls,Hessmouth,South Africa,79296,No
CUST-76447-AS,Kathleen Castaneda,kcastaneda67@hotmail.com,5555958974717,5201 Alvin Harbor Apt. 372,New Mary,Brazil,25998,No
CUST-74241-SA,John Merritt,jmerritt185@gmail.com,13133326267,5995 Wright Forks Suite 156,Rachelfurt,United States,10678,No
CUST-71845-AS,Christopher Burton,cburton562@hotmail.com,14373332424,26955 Lisa Glens,Maldonadotown,United States,2169,No
CUST-61967-US,Henry Jacobson,hjacobson00@yahoo.com,817009140089,48714 Robert Squares Suite 711,South Anna,Japan,80809,Yes
CUST-98526-EU,Erika Munoz,emunoz8328@yahoo.com,27651168210,01048 Golden Spur,Lake Tammy,South Africa,63722,Yes
CUST-30407-AS,Leslie Brooks,lbrooks687@hotmail.com,819041538948,002 Charles Fall,Lisastad,Japan,56383,No
CUST-12490-US,Christopher Avila,cavila1481@yahoo.com,13033708466,792 Oliver Flat,South Jonathanville,United States,75128,No
CUST-24241-SA,Elizabeth Perez,eperez8523@gmail.com,491727247902,8177 Estrada Oval Apt. 658,South Charlesville,Germany,85755,No
CUST-93079-AF,Casey Walker,cwalker2711@hotmail.com,5548975191749,85159 Owens Passage,Port Andrewberg,Brazil,27094,No
CUST-44656-SA,William Ware,52562203@hotmail.com,27823891225,6164 Doris Vista Apt. 016,South Daniel,South Africa,32018,Yes
CUST-22041-AS,Jennifer Turner,566962927@hotmail.com,491601520328,44595 Donaldson Fields,East Alexandria,Germany,54317,No
CUST-61339-AF,Timothy Evans,tevans4762@yahoo.com,5549977251124,53765 Carter Shores Apt. 466,Schwartzside,Brazil,59056,Yes
CUST-44610-SA,Melody Hernandez,mhernandez32@hotmail.com,27862636958,34348 Sarah Port Apt. 520,Lake Tracyview,South Africa,67329,No
CUST-88537-US,Logan Jones,56182019@gmail.com,27709586762,063 Stone Causeway Apt. 663,Howellton,South Africa,23363,No
CUST-36863-AS,Kyle Ford,kford539@gmail.com,18858138528,85573 Ortiz Crossing,Perezfort,United States,27306,No
CUST-41073-SA,Joshua Grant,jgrant8098@hotmail.com,4915908062853,2141 Mills Ford,New Michael,Germany,35304,No
CUST-92340-AS,Haley Brooks,hbrooks874@hotmail.com,27696024163,58098 Reginald Key Apt. 887,Hammondstad,South Africa,79404,No
CUST-32438-AF,Samuel Williams MD,smd49@hotmail.com,27759958259,1128 Lori Inlet,West Dawn,South Africa,3552,No
CUST-80023-EU,Teresa Holt,tholt07@hotmail.com,5500912344775,004 Marshall Gateway,West Dakota,Brazil,48066,Yes
CUST-38925-AF,Donald Tanner,dtanner035@gmail.com,12722034160,014 John Mission,New Jessica,United States,4215,Yes
CUST-14543-SA,Todd Gutierrez,tgutierrez650@gmail.com,817010843892,27482 Fox Oval Suite 380,Gabrielton,Japan,18077,No
CUST-22487-SA,Anthony Williams,awilliams0283@yahoo.com,18183082070,202 Kim Run,South Williamview,United States,20065,Yes
CUST-37911-AF,Neil Davis,ndavis627@hotmail.com,817092883783,641 Cox Camp Suite 227,Frostmouth,Japan,7360,No
CUST-53739-US,Kristen Morgan,kmorgan37@gmail.com,491716340526,298 Jonathan Orchard,East Amandaberg,Germany,85251,Yes
CUST-98322-AS,Nicholas Vasquez,nvasquez8288@yahoo.com,491736995427,305 Walker Villages Suite 867,South Christopher,Germany,4546,No
CUST-39032-AF,Pam Henson,phenson09@yahoo.com,27730976684,79790 Black Fork,New Sarahside,South Africa,20556,Yes
CUST-69516-AF,Kyle Haynes,khaynes120@gmail.com,491621428152,663 Daniel Light Apt. 960,Daltonstad,Germany,88239,No
CUST-63573-SA,Brad Anderson,banderson13@hotmail.com,27630838703,3792 Taylor Fort,Boydhaven,South Africa,46062,Yes
CUST-92524-SA,Kimberly Hayes DVM,3605793@gmail.com,13513074851,887 Daniel Bridge Apt. 315,New Laura,United States,67314,Yes
CUST-81936-AF,Jennifer Ray,jray4945@hotmail.com,491716587106,70085 William Gardens Suite 866,Mcmahonburgh,Germany,25913,No
CUST-18852-EU,James Alvarez,jalvarez67@gmail.com,14517532714,49465 Holder Pines Apt. 832,New Joshua,United States,11965,No
CUST-65251-EU,Casey Sanchez,csanchez193@hotmail.com,19284631786,9177 Kim Isle,Hessborough,United States,97421,No
CUST-93672-AS,Daniel Martin,dmartin35@gmail.com,4915505754151,5292 James Plains,Jesseview,Germany,67756,No
CUST-34162-SA,Marisa Roberson,3381166@yahoo.com,14077921121,90003 Hall Centers Apt. 204,Garrisonport,United States,14964,No
CUST-79009-US,Derek Smith,dsmith1092@hotmail.com,4916123774692,381 Steven River,Port Meghanville,Germany,90636,Yes
CUST-81570-US,Mr. Adam Jimenez,mjimenez437@hotmail.com,4916246553990,9125 Daisy Walk Suite 681,New Sheliaberg,Germany,43219,No
CUST-15829-EU,Teresa Anderson,tanderson6809@gmail.com,491564026692,914 Taylor Burgs,Christopherport,Germany,20588,No
CUST-80615-SA,Cynthia Jones,cjones7667@gmail.com,819046899569,75462 Sherry Run,Joshuamouth,Japan,8032,Yes
CUST-90960-US,Terri Moore,tmoore091@gmail.com,16824787550,164 Arellano Mall Apt. 467,North Jeffrey,United States,28127,Yes
CUST-14467-US,Dwayne Bush,dbush34@hotmail.com,5567920146168,118 Richard Springs,Rodgersborough,Brazil,97878,Yes
CUST-44564-SA,Tammy Johnson,tjohnson73@yahoo.com,4915348938905,1244 Dougherty Street Suite 296,Spencerfort,Germany,66130,No
CUST-97815-AF,Clayton Burgess,cburgess001@yahoo.com,15752381392,1671 Torres Wells Suite 012,Anthonyfort,United States,82806,No
CUST-84245-AS,Tamara Moore,8272357@yahoo.com,27819003562,7814 Carter Isle Suite 063,Johnsonchester,South Africa,20662,Yes
CUST-34915-EU,Linda Stephens,lstephens7893@gmail.com,4916023661022,84534 Holly Turnpike,Jamesburgh,Germany,92505,Yes
CUST-79829-SA,Shelia George,sgeorge54@yahoo.com,4917862718395,62244 Linda Mill,New David,Germany,4559,No
CUST-89493-AF,Joseph Brown,jbrown3662@hotmail.com,5520998248407,8821 Galloway Lakes Suite 570,Williamton,Brazil,40936,Yes
CUST-12200-AF,Stephen Day,sday02@gmail.com,818023348377,54246 Kurt Causeway Suite 031,Port Donnaland,Japan,53702,No
CUST-54554-US,Cody Howard,choward44@gmail.com,817099834638,992 Adams Mission Suite 077,Halltown,Japan,77903,Yes
CUST-58666-AS,Ryan Keller,rkeller9351@yahoo.com,491757016360,1147 Vincent Corner,Tracyborough,Germany,84165,Yes
CUST-16486-EU,Kathleen Christensen,kchristensen761@hotmail.com,14613124601,417 Green Lock Suite 473,Hodgesside,United States,80816,No
CUST-62527-AS,Brittany Gutierrez DDS,bdds030@yahoo.com,27791909587,607 Amy Path Suite 687,West Amyville,South Africa,72202,Yes
CUST-71903-US,Destiny Gaines,dgaines228@yahoo.com,27666749128,561 Mitchell Crossroad Apt. 775,West Joseph,South Africa,56980,Yes
CUST-15196-AF,Mr. Matthew Cunningham,mcunningham4736@gmail.com,14473715115,87973 Bryant Light,South Heather,United States,19422,No
CUST-83557-AS,Albert Robinson,9994540@gmail.com,4916942738898,17849 Castillo Pass Suite 798,Berrymouth,Germany,26635,No
CUST-94429-US,Ashley Flores,577980620@hotmail.com,27859426323,507 Wright Throughway Apt. 592,Lake Christian,South Africa,26220,Yes
CUST-84250-AF,Nicholas Boone,nboone9557@yahoo.com,817072674873,84892 Hurley Harbor,Sarahchester,Japan,70131,No
CUST-93842-AF,Tina Kent,tkent38@yahoo.com,12074294700,374 Ware Dam,Lake Sarah,United States,28658,No
CUST-25080-AS,Felicia Perez,fperez7529@hotmail.com,5524978699271,102 James Springs Suite 298,West Gabrielleville,Brazil,92965,No
CUST-23058-AS,Jeremy Miles,jmiles54@yahoo.com,4915459843889,17509 Bridges Trafficway,Lake Russell,Germany,63363,Yes
CUST-62706-US,James Harris,jharris5862@hotmail.com,18393782144,54982 Ward Villages Apt. 138,Santosport,United States,30075,Yes
CUST-20544-AF,Diane Berry,778709462@yahoo.com,27780175793,005 Hall Estates,Garrettport,South Africa,8201,Yes
CUST-85719-AF,Ashley Brown,abrown35@gmail.com,491651271605,6209 Jeffrey Center Suite 928,East Courtney,Germany,47240,Yes
CUST-12551-US,Ashley Sullivan,0237027@hotmail.com,818053216830,0521 Marks Branch Suite 444,South Rachelbury,Japan,9975,Yes
CUST-23462-US,Ashley Sampson,asampson16@hotmail.com,491688750239,647 Smith Forges,Mooreton,Germany,98793,Yes
CUST-65808-SA,Colleen Pierce,cpierce2226@hotmail.com,491647356341,65760 Davis Dam Apt. 151,Josechester,Germany,96788,Yes
CUST-19847-AS,Ryan Edwards,redwards7552@gmail.com,819027961844,5588 Sandra Roads,Port Monicafort,Japan,19653,No
CUST-79993-AF,Tina Smith,tsmith0190@hotmail.com,817021047097,297 Kristi Cliffs Apt. 283,Huntershire,Japan,95544,No
CUST-79142-US,Laura Brown,lbrown2745@yahoo.com,4916355475673,9512 Solomon Place,Heatherfort,Germany,98124,Yes
CUST-46772-SA,Michael Elliott,melliott69@hotmail.com,818026421521,30421 Kristopher Summit,Pinedaberg,Japan,82614,Yes
CUST-62312-SA,Connor Black,cblack098@gmail.com,14313290821,38628 Elizabeth Path Suite 295,North Veronica,United States,17807,No
CUST-71329-EU,Kevin Rogers,krogers5186@gmail.com,818009596993,281 Brandon Ranch Suite 176,Lake Jamesshire,Japan,7362,Yes
CUST-40232-US,Patrick Walsh,pwalsh156@yahoo.com,817027397110,763 Aaron Motorway,Tommyview,Japan,14154,Yes
CUST-57948-AS,Michelle Price,396549330@gmail.com,4917755016529,41113 Mathis Station,Barrettville,Germany,63016,Yes
CUST-96462-AS,Anthony Houston,ahouston343@yahoo.com,16705706040,55477 Kevin Flat Suite 472,North Mikeburgh,United States,10581,No
CUST-40585-EU,Kristen Marshall,kmarshall98@yahoo.com,5569984444475,00836 Dominique Station Suite 184,Georgeberg,Brazil,36740,No
CUST-17337-AF,Joshua Fisher,jfisher11@hotmail.com,5529971982083,1054 Wheeler Crossing Suite 946,Port Teresa,Brazil,5844,No
CUST-31047-US,Theresa Brown,tbrown284@yahoo.com,27773832592,4544 Weaver Port,Christophermouth,South Africa,11276,Yes
CUST-67827-AS,Kelsey Miller,kmiller53@gmail.com,819019903403,0642 Ryan Views,Kennethside,Japan,57447,No
