Order ID,Order Date,Customer ID,Product ID,Quantity,Customer Name,Email,Country,Product,Service Tier,Loan Term (Years),Unit Price,Sales,Loyalty Card
FTX-59181-578,2024-06-26,CUST-61809-EU,PRD-4572,1,Randy Hartman,,Brazil,Credit Cards,Standard,1,0.9057333333333334,0.9057333333333334,No
FTX-62210-526,2024-06-27,CUST-33434-AF,PRD-4573,1,Anthony Brown,,Brazil,Money Transfers,Standard,1,1.4247,1.4247,Yes
FTX-59890-598,2024-06-27,CUST-47573-AF,PRD-4574,1,Anthony Smith,,Germany,Credit Cards,VIP,1,1.426666666666667,1.426666666666667,No
FTX-49364-890,2024-06-28,CUST-46292-US,PRD-4575,1,Jessica Soto,,South Africa,Credit Cards,Premium,1,0.9792666666666666,0.9792666666666666,Yes
FTX-71387-502,2024-06-28,CUST-27650-AS,PRD-4576,1,Ryan Dominguez,,South Africa,Loans,Standard,1,1.077333333333333,1.077333333333333,No
FTX-59442-306,2024-06-29,CUST-99123-SA,PRD-4577,3,Martin Jones,,Brazil,Investments,Premium,5,4.3818,13.1454,No
FTX-59349-668,2024-06-29,CUST-80697-EU,PRD-4578,4,Richard Gates,,Brazil,Credit Cards,VIP,10,16.43226666666667,65.72906666666668,Yes
FTX-51186-579,2024-06-29,CUST-92417-EU,PRD-4579,2,Lindsey Richardson,,United States,Investments,Standard,3,3.9368,7.8736,Yes
FTX-47732-550,2024-06-30,CUST-62943-US,PRD-4580,3,Regina Taylor,,United States,Investments,Premium,5,8.006066666666667,24.0182,No
FTX-93691-616,2024-06-30,CUST-50118-EU,PRD-4581,4,Amy Smith,,Japan,Money Transfers,Premium,10,9.700533333333333,38.80213333333333,No
FTX-81985-913,2024-07-01,CUST-72265-SA,PRD-4582,1,Catherine Davies,,Japan,Money Transfers,Standard,1,1.448566666666667,1.448566666666667,No
FTX-43560-651,2024-07-01,CUST-37109-US,PRD-4583,4,Laura Glenn,,South Africa,Credit Cards,Premium,10,14.32526666666667,57.30106666666668,No
FTX-39622-893,2024-07-02,CUST-93437-SA,PRD-4584,4,Lindsay Parks,,South Africa,Loans,Premium,10,13.58323333333334,54.33293333333336,Yes
FTX-92640-623,2024-07-02,CUST-32441-EU,PRD-4585,1,Daniel Jones,,Germany,Loans,VIP,1,1.6323,1.6323,No
FTX-48955-670,2024-07-02,CUST-13959-AS,PRD-4586,1,Brian Baker,,Germany,Credit Cards,VIP,1,1.060233333333333,1.060233333333333,Yes
FTX-58173-285,2024-07-03,CUST-44837-AF,PRD-4587,1,Justin Hayes,,United States,Credit Cards,Premium,1,0.7974,0.7974,No
FTX-88538-652,2024-07-03,CUST-96253-SA,PRD-4588,2,Robert Harrell,,Japan,Loans,Premium,3,4.015133333333333,8.030266666666666,Yes
FTX-83855-549,2024-07-04,CUST-28990-AF,PRD-4589,1,Nicholas Mcintyre,,United States,Investments,Standard,1,1.395966666666667,1.395966666666667,Yes
FTX-72188-594,2024-07-04,CUST-17120-US,PRD-4590,2,Marcus Flowers,,United States,Credit Cards,VIP,3,3.725166666666667,7.450333333333334,Yes
FTX-16425-560,2024-07-05,CUST-24844-US,PRD-4591,1,Troy Lawson,,Japan,Investments,Standard,1,0.8735,0.8735,No
FTX-27376-752,2024-07-05,CUST-28388-SA,PRD-4592,2,Evan Hamilton,,Germany,Credit Cards,Premium,3,3.513366666666666,7.026733333333332,No
FTX-98050-798,2024-07-06,CUST-69950-EU,PRD-4593,4,Jonathan Chapman,,Japan,Credit Cards,Standard,10,9.788566666666668,39.15426666666667,Yes
FTX-89037-566,2024-07-06,CUST-85486-SA,PRD-4594,3,Amy Warner,,Brazil,Investments,Premium,5,5.470666666666667,16.412000000000003,No
FTX-80568-633,2024-07-06,CUST-12041-US,PRD-4595,4,Jason Harrison,,Brazil,Investments,VIP,10,13.11886666666667,52.47546666666668,Yes
FTX-36711-180,2024-07-07,CUST-53566-US,PRD-4596,4,Sandra Richards,,Brazil,Loans,VIP,10,14.1188,56.4752,Yes
FTX-94190-981,2024-07-07,CUST-69091-SA,PRD-4597,1,Ashley Hernandez,,South Africa,Credit Cards,Premium,1,0.8989000000000001,0.8989000000000001,Yes
FTX-67920-221,2024-07-08,CUST-27545-AF,PRD-4598,2,Dustin Short,,Germany,Money Transfers,VIP,3,3.215966666666667,6.431933333333334,Yes
FTX-66202-658,2024-07-08,CUST-59098-AS,PRD-4599,3,James Brown,,Germany,Money Transfers,Premium,5,4.679133333333334,14.037400000000002,Yes
FTX-41506-993,2024-07-09,CUST-85635-US,PRD-4600,1,Robert Smith,,South Africa,Credit Cards,Standard,1,0.8653,0.8653,No
FTX-79443-382,2024-07-09,CUST-12526-US,PRD-4601,1,Luis Potter,,United States,Credit Cards,Premium,1,1.450066666666667,1.450066666666667,Yes
FTX-93536-895,2024-07-09,CUST-10342-US,PRD-4602,1,Nathan Abbott,,Brazil,Credit Cards,Standard,1,1.575933333333333,1.575933333333333,No
FTX-86253-459,2024-07-10,CUST-36495-EU,PRD-4603,4,Mrs. Annette Powell DDS,,Brazil,Investments,Premium,10,10.369,41.476,No
FTX-74274-154,2024-07-10,CUST-54327-US,PRD-4604,2,Bruce Coffey,,United States,Money Transfers,VIP,3,4.253833333333334,8.507666666666667,No
FTX-53975-533,2024-07-11,CUST-62724-US,PRD-4605,2,Teresa Rodriguez,,Japan,Money Transfers,Premium,3,4.691,9.382,Yes
FTX-56479-234,2024-07-11,CUST-54541-US,PRD-4606,3,Alyssa Goodwin,,Japan,Money Transfers,Premium,5,7.563966666666667,22.691900000000004,No
FTX-39495-812,2024-07-12,CUST-88879-AF,PRD-4607,2,Brian Brown,,Germany,Credit Cards,Premium,3,2.548433333333334,5.096866666666668,No
FTX-10884-325,2024-07-12,CUST-48296-EU,PRD-4608,2,Mark Murray,,South Africa,Investments,VIP,3,4.868866666666667,9.737733333333335,No
FTX-29409-589,2024-07-13,CUST-29500-US,PRD-4609,1,Megan Evans,,Germany,Credit Cards,Premium,1,1.043333333333333,1.043333333333333,No
FTX-68451-559,2024-07-13,CUST-21054-EU,PRD-4610,1,Joseph Gonzalez,,Japan,Loans,VIP,1,1.0059,1.0059,Yes
FTX-20261-449,2024-07-13,CUST-65878-SA,PRD-4611,4,Erica Brown,,United States,Loans,Premium,10,7.290966666666667,29.163866666666667,No
FTX-10005-842,2024-07-14,CUST-18363-EU,PRD-4612,1,Angie Meyer,,Germany,Money Transfers,Standard,1,1.152833333333333,1.152833333333333,No
FTX-50073-441,2024-07-14,CUST-43784-AF,PRD-4613,1,Ashley Herrera,,Brazil,Credit Cards,Premium,1,0.7756666666666666,0.7756666666666666,Yes
FTX-38044-749,2024-07-15,CUST-35477-EU,PRD-4614,1,Luis Coleman,,Brazil,Loans,Standard,1,0.9152000000000001,0.9152000000000001,No
FTX-93805-268,2024-07-15,CUST-88950-US,PRD-4615,1,Rachel Becker,,United States,Loans,VIP,1,0.9836,0.9836,No
FTX-32317-202,2024-07-16,CUST-26627-SA,PRD-4616,4,Edward Brown,,Japan,Credit Cards,VIP,10,14.75493333333333,59.01973333333332,No
FTX-41600-712,2024-07-16,CUST-52964-AS,PRD-4617,1,Ashley Garcia,,Brazil,Investments,Premium,1,1.542166666666667,1.542166666666667,No
FTX-17316-249,2024-07-17,CUST-92065-AS,PRD-4618,3,Krista Horton,,Brazil,Credit Cards,VIP,5,4.845666666666667,14.537000000000003,No
FTX-64359-744,2024-07-17,CUST-40521-US,PRD-4619,3,Megan Murphy,,South Africa,Credit Cards,Premium,5,7.626833333333334,22.8805,Yes
FTX-88769-400,2024-07-17,CUST-16774-AF,PRD-4620,3,James Rogers,,Germany,Investments,VIP,5,7.6195,22.8585,No
FTX-13838-776,2024-07-18,CUST-75731-AF,PRD-4621,3,Ryan Randall,,Japan,Money Transfers,Standard,5,7.156600000000001,21.469800000000003,No
FTX-15647-730,2024-07-18,CUST-28711-US,PRD-4622,1,Nicholas Clark,,Germany,Money Transfers,VIP,1,0.8133666666666667,0.8133666666666667,Yes
FTX-33414-110,2024-07-19,CUST-71521-AF,PRD-4623,3,William Johnson,,Japan,Money Transfers,Standard,5,6.784933333333334,20.3548,No
FTX-84638-861,2024-07-19,CUST-98182-SA,PRD-4624,1,Sarah Morris,,Brazil,Investments,Premium,1,1.6117,1.6117,No
FTX-88995-515,2024-07-20,CUST-10493-SA,PRD-4625,4,Christopher Miller,,South Africa,Loans,Premium,10,13.49206666666667,53.96826666666668,No
FTX-16025-204,2024-07-20,CUST-88984-AF,PRD-4626,3,Christina Ford,,Germany,Investments,Premium,5,4.991433333333334,14.974300000000003,Yes
FTX-69658-348,2024-07-20,CUST-63048-US,PRD-4627,2,John Mitchell,,Brazil,Credit Cards,Standard,3,3.501733333333333,7.003466666666666,No
FTX-97807-264,2024-07-21,CUST-68846-SA,PRD-4628,3,Jeremy Rich,,Japan,Investments,Premium,5,6.561966666666667,19.6859,No
FTX-94503-566,2024-07-21,CUST-33961-US,PRD-4629,3,Eric Skinner,,Germany,Loans,Premium,5,5.886200000000001,17.658600000000003,No
FTX-89328-502,2024-07-22,CUST-51121-SA,PRD-4630,1,Mr. Richard Williams PhD,,Germany,Loans,Standard,1,0.7866333333333334,0.7866333333333334,No
FTX-64083-403,2024-07-22,CUST-79944-EU,PRD-4631,3,James Romero,,Brazil,Credit Cards,VIP,5,4.893666666666666,14.681,No
FTX-66595-261,2024-07-23,CUST-44676-AS,PRD-4632,2,Kenneth Walker,,Germany,Money Transfers,Premium,3,4.4072,8.8144,Yes
FTX-76159-847,2024-07-23,CUST-31310-SA,PRD-4633,1,Samuel Klein,,South Africa,Loans,VIP,1,1.5281,1.5281,No
FTX-19676-636,2024-07-24,CUST-35724-US,PRD-4634,1,David Garcia,,South Africa,Loans,VIP,1,0.8039666666666666,0.8039666666666666,Yes
FTX-80623-234,2024-07-24,CUST-77524-EU,PRD-4635,4,David Harris,,Brazil,Loans,Premium,10,16.19053333333333,64.76213333333332,No
FTX-46707-935,2024-07-24,CUST-53464-AF,PRD-4636,4,John Brooks,,Japan,Credit Cards,Premium,10,9.9549,39.8196,No
FTX-80166-827,2024-07-25,CUST-96988-SA,PRD-4637,3,Emily Johnson,,Brazil,Loans,Standard,5,6.644900000000001,19.934700000000003,No
FTX-37016-817,2024-07-25,CUST-79733-EU,PRD-4638,4,John Cox,,South Africa,Money Transfers,Standard,10,14.18493333333334,56.73973333333336,Yes
FTX-82029-764,2024-07-26,CUST-79105-AS,PRD-4639,4,Bobby Mcbride,,United States,Credit Cards,Premium,10,14.78613333333333,59.14453333333332,Yes
FTX-54883-691,2024-07-26,CUST-60094-EU,PRD-4640,4,Michael Harrington,,United States,Money Transfers,VIP,10,16.12416666666667,64.49666666666668,No
FTX-10252-162,2024-07-27,CUST-52684-SA,PRD-4641,1,Bruce Mclaughlin,,Germany,Loans,Standard,1,0.9795999999999999,0.9795999999999999,No
FTX-75755-732,2024-07-27,CUST-90651-AF,PRD-4642,1,Leslie Fields,,Germany,Loans,Standard,1,1.525166666666667,1.525166666666667,Yes
FTX-58299-499,2024-07-27,CUST-25839-AF,PRD-4643,1,Amy Olson,,United States,Money Transfers,Premium,1,0.7983666666666667,0.7983666666666667,Yes
FTX-33950-145,2024-07-28,CUST-41072-SA,PRD-4644,4,Brian Smith,,South Africa,Credit Cards,Premium,10,13.71706666666667,54.86826666666668,Yes
FTX-68512-465,2024-07-28,CUST-85250-EU,PRD-4645,1,Brian Carter,,Germany,Credit Cards,Premium,1,1.408633333333333,1.408633333333333,No
FTX-31851-141,2024-07-29,CUST-91851-US,PRD-4646,4,William Simmons,,Brazil,Money Transfers,Premium,10,13.4439,53.7756,Yes
FTX-16360-774,2024-07-29,CUST-34127-AS,PRD-4647,1,Shaun Alvarez,,Brazil,Loans,Standard,1,0.9189666666666667,0.9189666666666667,Yes
FTX-65636-473,2024-07-30,CUST-45700-EU,PRD-4648,1,Gilbert Lowe,,South Africa,Investments,Standard,1,1.5397,1.5397,Yes
FTX-38844-564,2024-07-30,CUST-23373-AS,PRD-4649,2,Jeffrey Gonzalez,,Germany,Money Transfers,Standard,3,2.506566666666667,5.013133333333334,Yes
FTX-68875-137,2024-07-31,CUST-86160-AF,PRD-4650,3,Jordan Campbell,,Brazil,Money Transfers,VIP,5,3.6015,10.8045,No
FTX-69549-159,2024-07-31,CUST-25215-AF,PRD-4651,4,Julie Haas,,Germany,Money Transfers,Standard,10,13.8413,55.3652,Yes
FTX-13056-146,2024-07-31,CUST-13448-AF,PRD-4652,2,Diana Hawkins,,Germany,Loans,Standard,3,3.426433333333334,6.852866666666668,Yes
FTX-26690-715,2024-08-01,CUST-82649-AF,PRD-4653,1,Justin Dunlap,,Brazil,Credit Cards,Premium,1,1.515766666666667,1.515766666666667,No
FTX-26538-880,2024-08-01,CUST-34019-AF,PRD-4654,4,Angelica Miranda,,United States,Loans,Standard,10,10.50063333333333,42.00253333333332,Yes
FTX-29504-284,2024-08-02,CUST-33621-SA,PRD-4655,1,Barbara Walker,,Brazil,Money Transfers,Standard,1,0.8349333333333333,0.8349333333333333,No
FTX-27314-890,2024-08-02,CUST-47653-EU,PRD-4656,3,Ariel King,,South Africa,Loans,Standard,5,7.515533333333333,22.546599999999998,Yes
FTX-43811-548,2024-08-03,CUST-88565-EU,PRD-4657,2,Marie Young,,Japan,Loans,Premium,3,3.646733333333334,7.293466666666668,No
FTX-84453-103,2024-08-03,CUST-53713-AS,PRD-4658,3,Natalie Mckay,,Brazil,Money Transfers,Standard,5,4.2793,12.837900000000001,Yes
FTX-21288-879,2024-08-03,CUST-62006-AF,PRD-4659,2,Paula Wyatt,,Germany,Loans,Standard,3,4.161166666666667,8.322333333333335,No
FTX-27487-667,2024-08-04,CUST-32779-EU,PRD-4660,1,Mrs. Allison Moore MD,,Germany,Investments,VIP,1,1.177766666666667,1.177766666666667,No
FTX-46697-583,2024-08-04,CUST-96591-AS,PRD-4661,3,Natalie Stevenson,,Brazil,Loans,VIP,5,6.354900000000001,19.064700000000002,No
FTX-37087-687,2024-08-05,CUST-38008-AF,PRD-4662,3,Ms. Amanda Parker,,Japan,Loans,VIP,5,5.637833333333333,16.9135,No
FTX-39176-578,2024-08-05,CUST-54249-SA,PRD-4663,1,Pamela Mahoney,,Brazil,Credit Cards,VIP,1,1.495366666666667,1.495366666666667,No
FTX-64366-817,2024-08-06,CUST-84266-AS,PRD-4664,3,Jason Smith,,Japan,Credit Cards,Premium,5,7.481133333333333,22.4434,No
FTX-21005-170,2024-08-06,CUST-47420-AF,PRD-4665,4,Tracy Franklin,,Japan,Money Transfers,VIP,10,13.76056666666667,55.04226666666668,Yes
FTX-93393-145,2024-08-07,CUST-10498-EU,PRD-4666,2,Alison Conner,,South Africa,Money Transfers,Standard,3,2.3162,4.6324,No
FTX-62072-827,2024-08-07,CUST-80716-AS,PRD-4667,2,Melanie Garcia,,Germany,Credit Cards,VIP,3,4.516566666666667,9.033133333333334,No
FTX-54860-332,2024-08-07,CUST-59409-SA,PRD-4668,2,James Castaneda,,Germany,Investments,Premium,3,4.013033333333333,8.026066666666665,No
FTX-98665-588,2024-08-08,CUST-48899-US,PRD-4669,4,Justin Hopkins,,Japan,Loans,VIP,10,13.6369,54.5476,No
FTX-32606-758,2024-08-08,CUST-79147-US,PRD-4670,2,Nicole Smith,,Germany,Investments,VIP,3,3.088933333333333,6.177866666666666,Yes
FTX-35353-910,2024-08-09,CUST-85638-AS,PRD-4671,1,Julia Smith,,United States,Investments,Premium,1,1.545933333333333,1.545933333333333,No
FTX-53911-793,2024-08-09,CUST-83133-US,PRD-4672,3,Jennifer Willis,,Japan,Credit Cards,Premium,5,6.9602,20.8806,Yes
FTX-69941-581,2024-08-10,CUST-96410-EU,PRD-4673,4,Roger Garcia,,Germany,Money Transfers,Premium,10,7.792566666666667,31.170266666666667,No
FTX-44547-921,2024-08-10,CUST-22421-SA,PRD-4674,2,Melissa Meyer,,United States,Loans,Premium,3,3.223333333333333,6.446666666666666,Yes
FTX-41680-572,2024-08-10,CUST-94908-AS,PRD-4675,1,Latoya Jensen,,South Africa,Money Transfers,Premium,1,1.553033333333333,1.553033333333333,Yes
FTX-26487-250,2024-08-11,CUST-24060-AS,PRD-4676,3,Gina Bentley,,Germany,Investments,Premium,5,3.569333333333333,10.707999999999998,Yes
FTX-98285-183,2024-08-11,CUST-43464-US,PRD-4677,3,Peter Li,,United States,Investments,Standard,5,8.140400000000001,24.421200000000006,No
FTX-78653-989,2024-08-12,CUST-97839-AS,PRD-4678,4,Lydia Williams,,Brazil,Money Transfers,VIP,10,13.4583,53.8332,Yes
FTX-64701-343,2024-08-12,CUST-90638-SA,PRD-4679,4,Matthew Vincent,,Brazil,Money Transfers,VIP,10,12.98043333333333,51.92173333333332,No
FTX-84878-110,2024-08-13,CUST-22302-US,PRD-4680,4,Alexis Foster,,United States,Credit Cards,Premium,10,9.372266666666667,37.489066666666666,No
FTX-17811-902,2024-08-13,CUST-95293-US,PRD-4681,1,Michael Richardson,,Japan,Money Transfers,Premium,1,0.9154666666666667,0.9154666666666667,No
FTX-26976-995,2024-08-14,CUST-13899-US,PRD-4682,1,Mary Roach,,United States,Money Transfers,Standard,1,1.608733333333333,1.608733333333333,Yes
FTX-72460-373,2024-08-14,CUST-61052-AS,PRD-4683,4,Mary Richardson,,Germany,Credit Cards,Standard,10,9.649400000000002,38.59760000000001,Yes
FTX-74198-305,2024-08-14,CUST-19963-SA,PRD-4684,2,Megan Brown,,Brazil,Money Transfers,Premium,3,4.3265,8.653,No
FTX-19077-853,2024-08-15,CUST-47578-US,PRD-4685,3,Krystal Wagner,,Japan,Investments,Standard,5,5.298933333333333,15.896799999999999,Yes
FTX-80541-644,2024-08-15,CUST-56495-EU,PRD-4686,3,Jose Ferguson,,Japan,Money Transfers,Standard,5,4.0296,12.0888,No
FTX-87237-955,2024-08-16,CUST-23746-EU,PRD-4687,1,Daniel Carrillo,,Brazil,Loans,Premium,1,0.6773666666666667,0.6773666666666667,Yes
FTX-97797-559,2024-08-16,CUST-74972-SA,PRD-4688,3,Gregory Jones,,South Africa,Investments,Premium,5,6.054633333333333,18.163899999999998,No
FTX-66514-795,2024-08-17,CUST-56180-SA,PRD-4689,2,Joseph Goodman,,Japan,Credit Cards,Premium,3,4.927333333333333,9.854666666666667,No
FTX-24553-795,2024-08-17,CUST-89491-EU,PRD-4690,3,Robert Diaz,,United States,Investments,Premium,5,5.179,15.537,Yes
FTX-40892-749,2024-08-18,CUST-51159-AS,PRD-4691,1,Christopher Jones,,Germany,Credit Cards,VIP,1,1.023866666666667,1.023866666666667,Yes
FTX-23126-162,2024-08-18,CUST-37268-SA,PRD-4692,1,Trevor Zhang,,Japan,Loans,VIP,1,1.010766666666667,1.010766666666667,No
FTX-97019-441,2024-08-18,CUST-18654-SA,PRD-4693,2,George Lopez,,Japan,Loans,Premium,3,3.561633333333333,7.123266666666666,Yes
FTX-43416-476,2024-08-19,CUST-75914-SA,PRD-4694,2,Katelyn Cox,,South Africa,Investments,Standard,3,3.322,6.644,Yes
FTX-17464-224,2024-08-19,CUST-50061-EU,PRD-4695,3,Joshua Hall,,United States,Money Transfers,Premium,5,7.7329,23.1987,Yes
FTX-61864-813,2024-08-20,CUST-57051-AS,PRD-4696,3,Alice Rollins,,Germany,Investments,VIP,5,5.860933333333334,17.582800000000002,Yes
FTX-53880-205,2024-08-20,CUST-54641-AS,PRD-4697,1,Stephanie Duran,,Japan,Investments,Standard,1,1.174433333333333,1.174433333333333,Yes
FTX-64670-742,2024-08-21,CUST-47152-AF,PRD-4698,2,Barbara Martin,,Germany,Loans,VIP,3,2.4151,4.8302,No
FTX-18279-785,2024-08-21,CUST-98070-US,PRD-4699,2,Jasmine Tate,,Brazil,Credit Cards,Premium,3,4.948233333333333,9.896466666666665,Yes
FTX-61684-814,2024-08-21,CUST-90679-US,PRD-4700,2,Michael Collier,,Japan,Investments,VIP,3,2.749933333333334,5.499866666666668,Yes
FTX-46874-359,2024-08-22,CUST-62582-AS,PRD-4701,3,Cindy Brown,,Japan,Money Transfers,VIP,5,3.700166666666667,11.1005,Yes
FTX-94389-587,2024-08-22,CUST-28401-AF,PRD-4702,2,Natalie Barnes,,Brazil,Loans,VIP,3,3.989433333333334,7.978866666666668,Yes
FTX-82099-110,2024-08-23,CUST-60378-AS,PRD-4703,1,Joshua Wilson,,South Africa,Investments,Standard,1,1.262033333333333,1.262033333333333,No
FTX-18121-809,2024-08-23,CUST-23965-US,PRD-4704,1,Michael Dillon,,Japan,Investments,VIP,1,1.0818,1.0818,Yes
FTX-96325-572,2024-08-24,CUST-16445-SA,PRD-4705,3,Melissa Chan,,Germany,Money Transfers,Standard,5,5.4443,16.332900000000002,No
FTX-45265-797,2024-08-24,CUST-74755-EU,PRD-4706,4,Robert Dixon,,United States,Investments,Premium,10,14.5173,58.0692,Yes
FTX-62165-859,2024-08-25,CUST-59051-SA,PRD-4707,3,Jamie Barr,,Germany,Investments,Premium,5,4.311900000000001,12.935700000000004,No
FTX-34897-188,2024-08-25,CUST-66876-EU,PRD-4708,4,Lauren Young,,South Africa,Investments,VIP,10,14.8692,59.4768,Yes
FTX-70295-853,2024-08-25,CUST-26692-EU,PRD-4709,2,Anna Scott,,United States,Investments,Standard,3,3.946233333333333,7.892466666666666,Yes
FTX-24302-889,2024-08-26,CUST-66205-US,PRD-4710,3,Victor Hayes MD,,Germany,Money Transfers,Premium,5,5.428166666666667,16.2845,Yes
FTX-46883-392,2024-08-26,CUST-13363-EU,PRD-4711,1,Joshua Boyer,,Germany,Investments,Standard,1,1.1247,1.1247,Yes
FTX-99950-971,2024-08-27,CUST-37224-SA,PRD-4712,2,Shelby Molina,,Brazil,Investments,Standard,3,2.769933333333334,5.539866666666668,No
FTX-25257-713,2024-08-27,CUST-66994-US,PRD-4713,1,Erica Allen,,South Africa,Investments,VIP,1,1.418766666666667,1.418766666666667,Yes
FTX-21876-572,2024-08-28,CUST-52838-SA,PRD-4714,2,Cindy Brown,,Brazil,Loans,VIP,3,3.538633333333334,7.077266666666668,No
FTX-93497-685,2024-08-28,CUST-58895-AS,PRD-4715,3,Jill Holland,,United States,Money Transfers,Standard,5,4.9376,14.8128,No
FTX-40104-252,2024-08-28,CUST-44115-EU,PRD-4716,4,Hannah Martin,,Brazil,Loans,Standard,10,12.62716666666667,50.50866666666668,Yes
FTX-11050-831,2024-08-29,CUST-21226-US,PRD-4717,2,Dennis Graham,,South Africa,Loans,VIP,3,4.9872,9.9744,No
FTX-88996-403,2024-08-29,CUST-48326-SA,PRD-4718,4,Barbara Schneider,,Japan,Money Transfers,Standard,10,11.0193,44.0772,No
FTX-63422-554,2024-08-30,CUST-34863-AS,PRD-4719,2,Erin Hopkins,,Japan,Loans,VIP,3,4.762066666666667,9.524133333333333,Yes
FTX-90659-240,2024-08-30,CUST-60845-SA,PRD-4720,1,Taylor Obrien,,United States,Loans,Standard,1,1.0117,1.0117,Yes
FTX-12504-162,2024-08-31,CUST-80289-US,PRD-4721,1,Carol Murray,,Japan,Loans,VIP,1,0.7214,0.7214,Yes
FTX-81155-778,2024-08-31,CUST-65185-AF,PRD-4722,2,Steve Carter,,Brazil,Money Transfers,Standard,3,2.612733333333333,5.225466666666666,Yes
FTX-19338-139,2024-09-01,CUST-58413-AF,PRD-4723,4,Austin Vasquez,,United States,Investments,VIP,10,10.85363333333333,43.41453333333332,Yes
FTX-38056-166,2024-09-01,CUST-21309-EU,PRD-4724,3,Elizabeth Diaz,,South Africa,Credit Cards,Standard,5,4.431500000000001,13.294500000000003,Yes
FTX-88819-972,2024-09-01,CUST-38496-AF,PRD-4725,3,Matthew Mitchell,,United States,Credit Cards,Premium,5,3.334466666666667,10.003400000000001,Yes
FTX-36670-393,2024-09-02,CUST-75298-AF,PRD-4726,1,Beth Moore,,United States,Money Transfers,Premium,1,1.581666666666667,1.581666666666667,No
FTX-90772-719,2024-09-02,CUST-43994-SA,PRD-4727,3,Gabriel Buchanan PhD,,Germany,Credit Cards,Standard,5,7.552733333333334,22.6582,No
FTX-26064-483,2024-09-03,CUST-66794-SA,PRD-4728,1,Erica Hopkins,,Germany,Money Transfers,Premium,1,1.408966666666667,1.408966666666667,Yes
FTX-55984-369,2024-09-03,CUST-14828-US,PRD-4729,3,Cheyenne Romero,,United States,Money Transfers,Standard,5,4.1724,12.517199999999999,No
FTX-86352-570,2024-09-04,CUST-97112-SA,PRD-4730,2,Cameron Allen,,Japan,Credit Cards,Standard,3,2.3611,4.7222,No
FTX-47577-948,2024-09-04,CUST-55113-EU,PRD-4731,1,Jose Andrews,,Germany,Loans,Premium,1,0.7342666666666667,0.7342666666666667,No
FTX-92912-498,2024-09-04,CUST-30249-EU,PRD-4732,1,Nicole Christensen,,South Africa,Investments,Standard,1,1.3907,1.3907,Yes
FTX-89209-285,2024-09-05,CUST-79848-EU,PRD-4733,2,Paige Lyons,,Brazil,Credit Cards,VIP,3,4.786433333333333,9.572866666666666,No
FTX-66935-460,2024-09-05,CUST-54135-US,PRD-4734,1,Rose Murphy,,Germany,Credit Cards,Standard,1,1.0972,1.0972,Yes
FTX-67466-534,2024-09-06,CUST-55165-US,PRD-4735,3,Larry Alvarez,,United States,Credit Cards,Standard,5,3.929033333333333,11.787099999999999,No
FTX-91687-958,2024-09-06,CUST-39689-EU,PRD-4736,3,Kevin Fuentes,,Japan,Credit Cards,Premium,5,5.895300000000001,17.685900000000004,Yes
FTX-57057-229,2024-09-07,CUST-62393-AS,PRD-4737,1,Bobby Patel,,Brazil,Money Transfers,VIP,1,1.0155,1.0155,No
FTX-44566-158,2024-09-07,CUST-48075-SA,PRD-4738,3,Jamie Ramsey,,Germany,Money Transfers,Standard,5,5.207466666666667,15.6224,No
FTX-71676-339,2024-09-08,CUST-65690-AS,PRD-4739,4,Daniel Wagner,,Japan,Investments,Standard,10,12.87996666666667,51.51986666666668,Yes
FTX-79398-390,2024-09-08,CUST-13567-AS,PRD-4740,1,Ann Ware,,Japan,Investments,Standard,1,1.3854,1.3854,No
FTX-39849-275,2024-09-08,CUST-76545-AS,PRD-4741,2,Beverly Mason,,Japan,Credit Cards,Standard,3,2.3318,4.6636,Yes
FTX-11608-871,2024-09-09,CUST-58485-EU,PRD-4742,4,Jessica Miller,,United States,Credit Cards,Standard,10,7.022566666666667,28.09026666666667,Yes
FTX-23609-935,2024-09-09,CUST-82871-EU,PRD-4743,1,Paula Wood,,South Africa,Credit Cards,Standard,1,1.661,1.661,Yes
FTX-53272-569,2024-09-10,CUST-54153-AS,PRD-4744,2,Christina Reid,,Japan,Investments,VIP,3,2.6982,5.3964,No
FTX-35029-999,2024-09-10,CUST-82626-EU,PRD-4745,3,Dylan Graham,,Brazil,Credit Cards,VIP,5,3.6025,10.807500000000001,No
FTX-86999-223,2024-09-11,CUST-32268-US,PRD-4746,2,Megan Garcia,,Germany,Loans,Standard,3,2.569633333333333,5.139266666666666,Yes
FTX-64855-110,2024-09-11,CUST-10729-AS,PRD-4747,4,Emma Romero,,Brazil,Investments,Standard,10,7.056233333333334,28.224933333333336,Yes
FTX-72617-429,2024-09-11,CUST-51302-EU,PRD-4748,3,Sean Smith,,United States,Loans,Premium,5,5.292400000000001,15.877200000000002,Yes
FTX-24142-416,2024-09-12,CUST-40753-US,PRD-4749,1,Nicholas Murphy,,United States,Credit Cards,VIP,1,1.469066666666667,1.469066666666667,No
FTX-78709-692,2024-09-12,CUST-70345-AF,PRD-4750,3,Amanda Torres,,Brazil,Money Transfers,VIP,5,5.039566666666667,15.118700000000002,No
FTX-27527-638,2024-09-13,CUST-15314-AF,PRD-4751,1,Frank Reid,,South Africa,Loans,Standard,1,1.110866666666667,1.110866666666667,Yes
